feature,feat_class,pred_class,x,y,fdr_pval_byclass,resp_class,error_type
FT0969,Bad,Bad,-0.020000000000000018,0.010000000000000009,0.9941730824496712,All equal,Bad peak avoided
FT0970,Bad,Bad,0.00484848484848488,-0.02181818181818196,0.9941730824496712,All equal,Bad peak avoided
FT0971,Bad,Bad,-0.00848484848484854,-0.027878787878787836,0.991986179297101,All equal,Bad peak avoided
FT0972,Bad,Bad,-0.010909090909090868,-0.031515151515151496,0.9914008451586125,All equal,Bad peak avoided
FT0973,Bad,Bad,-0.030303030303030276,-0.08848484848484839,0.8674524610357536,All equal,Bad peak avoided
FT0974,Bad,Bad,-0.012121212121212088,-0.09393939393939399,0.8674524610357536,All equal,Bad peak avoided
FT0975,Bad,Bad,0.009090909090909038,-0.023333333333333428,0.9941730824496712,All equal,Bad peak avoided
FT0976,Bad,Bad,-0.022424242424242458,-0.00575757575757585,0.9941730824496712,All equal,Bad peak avoided
FT0977,Bad,Bad,-0.07696969696969702,-0.12454545454545451,0.6433258239649062,All equal,Bad peak avoided
FT0979,Bad,Bad,-0.00484848484848488,-0.018787878787878798,0.9941730824496712,All equal,Bad peak avoided
FT0980,Bad,Bad,0.041212121212121255,-0.049696969696969795,0.9455707347548751,All equal,Bad peak avoided
FT0981,Bad,Bad,-0.11696969696969695,-0.09848484848484862,0.6345062022854187,All equal,Bad peak avoided
FT0982,Bad,Bad,0.021818181818181737,0.012727272727272698,0.9941730824496712,All equal,Bad peak avoided
FT0983,Bad,Bad,0.1775757575757575,0.07424242424242422,0.36787509956558906,Hard to tell,Bad peak avoided
FT0984,Bad,Bad,0.3096969696969698,0.11545454545454548,0.002369086082081025,DCM > 15m = 175m,Bad peak avoided
FT0985,Bad,Bad,0.08666666666666667,0.11060606060606082,0.7140569756179012,All equal,Bad peak avoided
FT0987,Good,Bad,0.6557575757575758,-0.2593939393939393,2.0816683657021663e-15,DCM > 175m > 15m,Good peak missed
FT0989,Bad,Bad,0.12303030303030305,0.022727272727272707,0.8568722947591318,All equal,Bad peak avoided
FT0993,Bad,Bad,-0.019393939393939408,-0.09878787878787887,0.8568722947591318,All equal,Bad peak avoided
FT0994,Bad,Bad,-0.043030303030302974,0.0603030303030303,0.9126758464291976,All equal,Bad peak avoided
FT0995,Bad,Bad,-0.12,0.0036363636363636598,0.8568722947591318,All equal,Bad peak avoided
FT0996,Bad,Bad,-6.0606060606061e-4,-0.10636363636363644,0.8568722947591318,All equal,Bad peak avoided
FT0997,Bad,Bad,-0.06545454545454543,-0.11818181818181817,0.7409882075878574,All equal,Bad peak avoided
FT0998,Bad,Bad,-0.1648484848484848,0.01878787878787902,0.627284170581097,All equal,Bad peak avoided
FT0999,Bad,Bad,0.036363636363636376,-0.052727272727272734,0.9455707347548751,All equal,Bad peak avoided
FT1000,Bad,Bad,-0.055757575757575784,0.022424242424242458,0.9642104645357824,All equal,Bad peak avoided
FT1001,Bad,Bad,-0.00303030303030305,-0.12757575757575768,0.7671967136624267,All equal,Bad peak avoided
FT1002,Bad,Bad,-0.1139393939393939,0.027272727272727337,0.8568722947591318,All equal,Bad peak avoided
FT1005,Bad,Bad,0.004242424242424159,0.020303030303030045,0.9941730824496712,All equal,Bad peak avoided
FT1006,Good,Good,0.33333333333333326,0.14787878787878794,3.938676192524731e-5,DCM > 15m > 175m,Good peak found
FT1007,Bad,Bad,0.07090909090909103,0.016666666666666607,0.7064874148404062,All equal,Bad peak avoided
FT1008,Bad,Bad,-0.010000000000000009,-0.015000000000000124,0.8568722947591318,All equal,Bad peak avoided
FT1009,Bad,Bad,0.010000000000000009,0.014393939393939181,0.979281160751226,All equal,Bad peak avoided
FT1010,Good,Good,0.6521212121212121,-0.042424242424242475,4.161845324416955e-14,DCM > 15m = 175m,Good peak found
FT1011,Good,Good,0.17212121212121212,0.54,7.689737078789838e-14,15m > DCM > 175m,Good peak found
FT1012,Good,Good,-0.16121212121212125,0.3551515151515152,7.370909324795052e-7,15m > DCM = 175m,Good peak found
FT1013,Good,Bad,0.12606060606060598,0.5260606060606059,1.1280961587165616e-11,15m > DCM > 175m,Good peak missed
FT1014,Bad,Bad,-0.020606060606060628,0.33212121212121226,2.446262060199117e-4,15m > DCM > 175m,Bad peak avoided
FT1016,Bad,Bad,-0.050909090909090904,0.08000000000000007,0.8674524610357536,All equal,Bad peak avoided
FT1017,Bad,Bad,-0.07030303030303031,0.08848484848484839,0.8568722947591318,All equal,Bad peak avoided
FT1018,Bad,Bad,-0.0884848484848485,0.058181818181818334,0.8674524610357536,All equal,Bad peak avoided
FT1019,Bad,Bad,-0.07272727272727275,0.33818181818181814,1.165699559785286e-4,15m > DCM = 175m,Bad peak avoided
FT1021,Bad,Bad,-0.043636363636363584,-0.07878787878787885,0.8685117198569428,All equal,Bad peak avoided
FT1022,Bad,Bad,-0.029696969696969666,-0.028787878787878807,0.9884830418324115,All equal,Bad peak avoided
FT1023,Bad,Bad,-0.056363636363636394,-0.048787878787878824,0.9200330859381971,All equal,Bad peak avoided
FT1024,Bad,Bad,-0.020000000000000018,-0.04939393939393932,0.9642104645357824,All equal,Bad peak avoided
FT1027,Bad,Bad,-0.00242424242424244,0.039393939393939315,0.9884830418324115,All equal,Bad peak avoided
FT1028,Bad,Bad,-0.027272727272727226,0.011818181818181728,0.9941730824496712,All equal,Bad peak avoided
FT1029,Bad,Bad,-0.09515151515151521,-0.030606060606060526,0.8674524610357536,All equal,Bad peak avoided
FT1031,Bad,Bad,-0.08121212121212118,0.09575757575757593,0.8184579402872068,All equal,Bad peak avoided
FT1032,Bad,Bad,-0.021818181818181848,0.08606060606060595,0.8674524610357536,All equal,Bad peak avoided
FT1033,Bad,Bad,0.030909090909090997,0.02030303030303049,0.9914008451586125,All equal,Bad peak avoided
FT1034,Bad,Good,-0.10909090909090913,0.055151515151515174,0.3708578167191382,All equal,Bad peak included
FT1035,Bad,Bad,-0.203030303030303,-0.00939393939393951,0.31821325337325784,DCM < 15m = 175m,Bad peak avoided
FT1036,Good,Bad,0.6181818181818182,0.1896969696969697,5.546904020389789e-13,DCM > 15m > 175m,Good peak missed
FT1037,Good,Bad,0.44727272727272727,0.1206060606060606,1.3716708196595493e-6,DCM > 15m = 175m,Good peak missed
FT1040,Good,Good,0.16969696969696968,0.5375757575757576,1.016361389634202e-13,15m > DCM > 175m,Good peak found
FT1041,Bad,Bad,0.0072727272727273196,0.03454545454545466,0.9693070286621833,All equal,Bad peak avoided
FT1042,Bad,Bad,-0.0060606060606061,0.27575757575757587,0.001077178906841972,15m > DCM > 175m,Bad peak avoided
FT1045,Bad,Bad,-0.08303030303030301,-0.010000000000000009,0.9126758464291976,All equal,Bad peak avoided
FT1046,Bad,Bad,-0.06181818181818177,-0.06000000000000005,0.8980723379682993,All equal,Bad peak avoided
FT1049,Good,Good,0.13757575757575768,0.5784848484848486,4.024758744316642e-15,15m > DCM > 175m,Good peak found
FT1050,Good,Good,0.10787878787878791,0.5824242424242425,4.2881520156679685e-15,15m > DCM > 175m,Good peak found
FT1051,Good,Good,-0.09575757575757571,-0.43333333333333335,6.0301450264979624e-9,15m < DCM < 175m,Good peak found
FT1053,Bad,Bad,-0.05757575757575761,0.005151515151515129,0.9642104645357824,All equal,Bad peak avoided
FT1054,Bad,Bad,-0.046363636363636385,-0.011969696969696964,0.984945181542457,All equal,Bad peak avoided
FT1055,Bad,Bad,-0.0636363636363636,-0.051212121212121264,0.9111365485677579,All equal,Bad peak avoided
FT1056,Bad,Bad,-0.028181818181818197,0.011060606060605993,0.9941730824496712,All equal,Bad peak avoided
FT1057,Bad,Bad,0.042727272727272725,-0.03469696969696967,0.9642104645357824,All equal,Bad peak avoided
FT1058,Bad,Bad,-0.06181818181818177,0.010909090909090757,0.9327669451103213,All equal,Bad peak avoided
FT1060,Bad,Bad,-0.052121212121212124,0.07575757575757569,0.8674524610357536,All equal,Bad peak avoided
FT1061,Bad,Bad,-0.08969696969696972,0.014545454545454417,0.9048131260779362,All equal,Bad peak avoided
FT1063,Bad,Bad,-0.011515151515151478,0.06333333333333346,0.9448463301252875,All equal,Bad peak avoided
FT1064,Bad,Bad,0.0369696969696971,-0.008787878787878789,0.9914008451586125,All equal,Bad peak avoided
FT1065,Bad,Good,-0.0757575757575758,0.05666666666666664,0.5418774351053323,All equal,Bad peak included
FT1066,Bad,Bad,-0.2090909090909091,-0.009393939393939288,0.2698501482046248,DCM < 15m = 175m,Bad peak avoided
FT1067,Bad,Bad,-0.023030303030303068,-0.029090909090909056,0.9914008451586125,All equal,Bad peak avoided
FT1068,Bad,Bad,-0.028484848484848446,0.15969696969696967,0.44744693932495344,Hard to tell,Bad peak avoided
FT1069,Good,Good,0.09090909090909083,0.603030303030303,8.509711955157477e-16,15m > DCM > 175m,Good peak found
FT1070,Good,Good,0.1642424242424243,0.5348484848484847,1.45551720505764e-13,15m > DCM > 175m,Good peak found
FT1071,Bad,Bad,0.22969696969696973,0.5396969696969696,2.957808444186083e-13,15m = DCM > 175m,Bad peak avoided
FT1072,Bad,Bad,0.19090909090909092,0.5481818181818179,3.6032181952791395e-13,15m = DCM > 175m,Bad peak avoided
FT1073,Bad,Bad,0.17575757575757578,0.541212121212121,8.973449006116263e-13,15m > DCM > 175m,Bad peak avoided
FT1074,Bad,Bad,0.1775757575757575,0.46999999999999975,7.10873341607501e-10,15m = DCM > 175m,Bad peak avoided
FT1075,Bad,Bad,0.053636363636363704,0.17378787878787882,0.26611986458827297,Hard to tell,Bad peak avoided
FT1076,Good,Good,0.26,0.4900000000000002,6.26159823689534e-13,15m = DCM > 175m,Good peak found
FT1077,Bad,Bad,0.3109090909090908,0.439090909090909,1.0626442528748603e-10,15m = DCM > 175m,Bad peak avoided
FT1078,Bad,Bad,0.29393939393939394,0.437878787878788,2.4433786834506857e-10,15m = DCM > 175m,Bad peak avoided
FT1079,Bad,Bad,0.2936363636363637,0.3995454545454544,4.525063685879612e-9,15m = DCM > 175m,Bad peak avoided
FT1080,Good,Good,0.40181818181818185,0.4518181818181819,2.794689233746646e-14,15m = DCM > 175m,Good peak found
FT1082,Good,Bad,0.08909090909090911,0.09848484848484862,0.7795854730578766,All equal,Good peak missed
FT1083,Bad,Bad,0.06181818181818177,0.11090909090909085,0.7862840431387088,All equal,Bad peak avoided
FT1084,Bad,Bad,0.08303030303030301,0.1312121212121211,0.5743167890635131,All equal,Bad peak avoided
FT1085,Bad,Bad,0.11757575757575767,0.033939393939393936,0.8568722947591318,All equal,Bad peak avoided
FT1086,Bad,Bad,-0.06909090909090909,0.07272727272727275,0.8674524610357536,All equal,Bad peak avoided
FT1087,Bad,Bad,-0.00424242424242427,0.34272727272727277,1.2574819535511437e-4,15m > DCM > 175m,Bad peak avoided
FT1088,Bad,Bad,0.052727272727272734,0.01060606060606073,0.9693904539387511,All equal,Bad peak avoided
FT1089,Good,Good,0.004242424242424159,0.028787878787878807,0.9365994918468422,All equal,Good peak found
FT1090,Bad,Bad,0.031515151515151496,0.18121212121212116,0.2573232046779799,Hard to tell,Bad peak avoided
FT1091,Good,Bad,0.07393939393939397,0.06060606060606055,0.8674524610357536,All equal,Good peak missed
FT1092,Bad,Bad,0.0078787878787878185,0.2130303030303029,0.09349433952564985,Hard to tell,Bad peak avoided
FT1093,Bad,Bad,0.20727272727272728,0.19212121212121192,0.010757543316926252,15m = DCM > 175m,Bad peak avoided
FT1095,Bad,Bad,-0.011515151515151478,-0.07787878787878788,0.9066082178679203,All equal,Bad peak avoided
FT1096,Bad,Bad,-0.035757575757575766,-0.08818181818181814,0.8674524610357536,All equal,Bad peak avoided
FT1097,Good,Bad,0.35606060606060597,0.36924242424242415,2.4322640370370997e-9,15m = DCM > 175m,Good peak missed
FT1098,Good,Good,0.20303030303030312,0.3057575757575759,5.552168633311253e-6,15m = DCM > 175m,Good peak found
FT1099,Good,Good,-0.10424242424242425,0.03454545454545466,0.46117282311117086,All equal,Good peak found
FT1101,Bad,Bad,0.10060606060606059,0.024848484848484897,0.8674524610357536,All equal,Bad peak avoided
FT1102,Bad,Bad,-0.046666666666666634,0.07181818181818178,0.8879200794254298,All equal,Bad peak avoided
FT1103,Bad,Bad,0.025454545454545396,0.039393939393939315,0.9758210586564946,All equal,Bad peak avoided
FT1104,Bad,Bad,0.12363636363636354,0.15333333333333332,0.23251817379394316,15m = DCM > 175m,Bad peak avoided
FT1105,Bad,Bad,-0.12848484848484854,-0.06666666666666665,0.7503106770838996,All equal,Bad peak avoided
FT1107,Bad,Bad,-0.06272727272727274,-0.021060606060606002,0.9542126988846561,All equal,Bad peak avoided
FT1108,Bad,Bad,-0.07515151515151519,-0.026060606060606117,0.9144179080450074,All equal,Bad peak avoided
FT1109,Bad,Bad,-0.08363636363636362,-0.07484848484848472,0.8568722947591318,All equal,Bad peak avoided
FT1110,Bad,Bad,-0.10909090909090913,-0.044242424242424416,0.8568722947591318,All equal,Bad peak avoided
FT1111,Bad,Bad,-0.11575757575757573,-0.0542424242424242,0.8429821921175052,All equal,Bad peak avoided
FT1112,Bad,Bad,-0.10969696969696974,-0.0603030303030303,0.8451082487079455,All equal,Bad peak avoided
FT1113,Bad,Bad,-0.1072727272727273,-0.054848484848484924,0.8568722947591318,All equal,Bad peak avoided
FT1114,Bad,Bad,-0.08424242424242423,-0.024545454545454426,0.9111365485677579,All equal,Bad peak avoided
FT1116,Bad,Bad,-0.08606060606060606,-0.006666666666666599,0.9126758464291976,All equal,Bad peak avoided
FT1117,Bad,Bad,-0.046666666666666634,-0.10242424242424253,0.8568722947591318,All equal,Bad peak avoided
FT1119,Good,Bad,0.01333333333333342,0.0072727272727273196,0.9964663080015309,All equal,Good peak missed
FT1121,Bad,Bad,-0.0824242424242424,-0.06242424242424249,0.3401010653444563,Hard to tell,Bad peak avoided
FT1122,Good,Good,0.3848484848484848,0.0857575757575757,1.0702660136778281e-5,DCM > 15m = 175m,Good peak found
FT1123,Bad,Bad,0.35484848484848475,0.04439393939393943,4.237045690002796e-4,DCM > 15m = 175m,Bad peak avoided
FT1124,Bad,Bad,0.27575757575757565,0.0675757575757574,4.876760110582621e-4,DCM > 15m = 175m,Bad peak avoided
FT1125,Good,Good,0.6000000000000001,0.30787878787878786,1.123151564229275e-15,DCM > 15m > 175m,Good peak found
FT1128,Good,Good,0.07575757575757569,0.6063636363636364,7.199349941926189e-16,15m > DCM > 175m,Good peak found
FT1129,Good,Good,0.15999999999999992,0.4551515151515151,2.70243856788915e-10,15m = DCM > 175m,Good peak found
FT1130,Good,Good,0.39575757575757575,0.08757575757575742,5.552168633311253e-6,DCM > 15m = 175m,Good peak found
FT1131,Bad,Bad,-0.06212121212121213,-0.09833333333333338,0.8451082487079455,All equal,Bad peak avoided
FT1132,Bad,Bad,-0.029393939393939417,-0.05712121212121213,0.9455707347548751,All equal,Bad peak avoided
FT1133,Good,Good,0.6006060606060606,0.302121212121212,1.4397410751468141e-15,DCM > 15m > 175m,Good peak found
FT1135,Good,Good,0.06121212121212127,0.03545454545454563,0.7263593703876365,All equal,Good peak found
FT1137,Bad,Bad,0.00121212121212122,0.07939393939393957,0.9014270700301251,All equal,Bad peak avoided
FT1138,Bad,Bad,0.00848484848484854,0.02181818181818196,0.9941730824496712,All equal,Bad peak avoided
FT1139,Bad,Bad,-0.055151515151515174,-0.09303030303030302,0.8568722947591318,All equal,Bad peak avoided
FT1140,Good,Good,0.0060606060606061,0.5878787878787879,5.142714182517329e-15,15m > DCM > 175m,Good peak found
FT1141,Good,Bad,0.0072727272727273196,-0.00121212121212122,0.9993559284383016,All equal,Good peak missed
FT1142,Good,Good,-0.07696969696969702,0.0021212121212119683,0.7063734082061767,All equal,Good peak found
FT1143,Bad,Bad,0.17333333333333334,-0.2272727272727273,0.006718029800263415,15m < DCM = 175m,Bad peak avoided
FT1144,Bad,Bad,-0.013939393939393918,0.013636363636363669,0.9942649093463045,All equal,Bad peak avoided
FT1145,Bad,Bad,0.023030303030302957,0.012727272727272698,0.9941730824496712,All equal,Bad peak avoided
FT1147,Bad,Bad,-0.11818181818181817,-0.07121212121212128,0.7799981088215006,All equal,Bad peak avoided
FT1148,Bad,Bad,-0.07939393939393935,-0.07363636363636372,0.8568722947591318,All equal,Bad peak avoided
FT1149,Bad,Bad,-0.0696969696969697,-0.05303030303030298,0.8980723379682993,All equal,Bad peak avoided
FT1150,Bad,Bad,-0.15696969696969698,-0.08090909090909104,0.48213930340933225,Hard to tell,Bad peak avoided
FT1151,Bad,Bad,-0.1587878787878788,-0.08787878787878789,0.43471628911936944,Hard to tell,Bad peak avoided
FT1152,Bad,Bad,-0.0945454545454546,-0.06060606060606055,0.8568722947591318,All equal,Bad peak avoided
FT1153,Good,Good,0.18424242424242432,0.48424242424242436,1.087382853122865e-11,15m = DCM > 175m,Good peak found
FT1154,Bad,Bad,0.052727272727272734,0.1542424242424243,0.43695894268294894,Hard to tell,Bad peak avoided
FT1156,Bad,Bad,0.020606060606060517,-0.055151515151515174,0.9542126988846561,All equal,Bad peak avoided
FT1157,Bad,Bad,0.06424242424242421,-0.1736363636363638,0.2649272469917634,Hard to tell,Bad peak avoided
FT1158,Bad,Bad,-0.32606060606060605,-0.13454545454545452,7.466497985263669e-4,DCM < 15m = 175m,Bad peak avoided
FT1159,Bad,Bad,-0.00303030303030305,-0.16575757575757577,0.41560706820655346,Hard to tell,Bad peak avoided
FT1160,Bad,Bad,0.044848484848484915,0.07333333333333325,0.8857538171212269,All equal,Bad peak avoided
FT1161,Bad,Bad,-0.06484848484848482,0.008181818181818068,0.9562711835130995,All equal,Bad peak avoided
FT1162,Bad,Bad,0.021212121212121238,0.032424242424242244,0.9907365632022873,All equal,Bad peak avoided
FT1163,Bad,Bad,0.017575757575757578,0.027575757575757587,0.9914008451586125,All equal,Bad peak avoided
FT1164,Good,Good,0.6266666666666667,-0.2915151515151515,3.9543903712795505e-16,DCM > 175m > 15m,Good peak found
FT1165,Bad,Bad,0.030303030303030276,-0.30787878787878786,9.376755386977018e-4,15m < DCM = 175m,Bad peak avoided
FT1166,Bad,Bad,0.38909090909090915,-0.2333333333333334,1.0189038483718975e-6,DCM > 175m > 15m,Bad peak avoided
FT1168,Bad,Bad,-0.054545454545454564,-0.0060606060606061,0.9693904539387511,All equal,Bad peak avoided
FT1169,Bad,Bad,-0.05818181818181822,-0.00969696969696976,0.9642104645357824,All equal,Bad peak avoided
FT1170,Bad,Bad,-0.049090909090909074,-0.009393939393939288,0.9831335024056455,All equal,Bad peak avoided
FT1171,Bad,Bad,-0.018181818181818188,-0.012727272727272698,0.9941730824496712,All equal,Bad peak avoided
FT1172,Bad,Bad,-0.010909090909090868,0.02060606060606074,0.9941730824496712,All equal,Bad peak avoided
FT1173,Bad,Bad,-0.016969696969696968,-0.009090909090909038,0.9962691727387409,All equal,Bad peak avoided
FT1174,Bad,Bad,-0.17515151515151517,-0.023939393939393927,0.5335830997137735,Hard to tell,Bad peak avoided
FT1176,Bad,Bad,-0.050909090909090904,-0.06181818181818177,0.9124962775454619,All equal,Bad peak avoided
FT1177,Bad,Bad,-0.08121212121212118,-0.10606060606060597,0.7696905530958442,All equal,Bad peak avoided
FT1178,Bad,Bad,-0.14242424242424245,-0.10939393939393938,0.42312357707267806,Hard to tell,Bad peak avoided
FT1179,Bad,Bad,-0.07757575757575752,-0.09030303030303033,0.8451082487079455,All equal,Bad peak avoided
FT1180,Bad,Bad,-0.052121212121212124,-0.09393939393939399,0.8568722947591318,All equal,Bad peak avoided
FT1181,Bad,Bad,-0.048484848484848464,-0.05454545454545445,0.9200330859381971,All equal,Bad peak avoided
FT1182,Bad,Bad,-0.0757575757575758,-0.10636363636363644,0.7795854730578766,All equal,Bad peak avoided
FT1184,Bad,Bad,0.20060606060606068,0.1548484848484848,0.04335749923555188,15m = DCM > 175m,Bad peak avoided
