filename,polarity,samp_type,cruise,station,cast,depth,tripl,untripl,date_run,sample_id,timestamp,date,start_time,end_time,volume,abs_depth,rosette,dissolved,lat,lon,pressure,temp,sal,ctd_oxy,ctd_chl,theta,sigma,oxy_um,dic,alk,ph,het_abund,pro_abund,syn_abund,euk_abund,dcm_depth,sla_corr,PC_um,PN_um,po4_um,no23_um,DON_um,TDN,DOP_um,TDP,si_um,chl_ug,phaeo_ug,beam_atten,station_grouping,time,sla_class,time_class,ms_run
180821_Smp_MS11C2DCM_C.mzML,pos,Smp,MS,11,2,DCM,C,180821_Smp_MS11C2DCM,2018-08-21T07:00:00Z,MS11C2DCM_C,2018-08-29T07:09:14Z,2017-07-02,1899-12-31T02:35:00Z,1899-12-31T03:00:00Z,10,110,NA,No,25.188,158.428,110.7,20.641,35.151,210,0.8632,20.62,24.713,NA,2037.9580736543908,2315.016997167139,7.997373937677054,5.104432748538012,2.1211461988304094,0.0018713450292397668,0.05326315789473685,110,-6.8,1.880305527731382,0.3260545496953985,0.09092179664117073,0.11157496588429716,4.3712778026183114,4.4828527685026085,0.14424854374858986,0.24127049390526983,4.435602759653503,0.22810056657223793,0.5209883852691218,0.054933793020020556,11,2017-07-01T18:28:10Z,Cyclone,Midday,MT
180821_Smp_MS12C115m_A.mzML,neg,Smp,MS,12,1,Surface,A,180821_Smp_MS12C115m,2018-08-21T07:00:00Z,MS12C115m_A,2018-08-29T09:40:44Z,2017-07-02,1899-12-31T06:48:00Z,1899-12-31T07:08:00Z,10,15,NA,Yes,24.860500000000002,158.5685,15.5,26.0015,35.3865,206.75,0.0922,25.998,23.327550000000002,205.9,2021.2,2333,8.025,4.896,1.962,0.013,0.01,103,-14.77,2.3678032707837833,0.283617948867364,0.023049403336972186,0.001862693085157048,4.691921794723567,4.693784487808724,0.18536238644763867,0.20850978208206267,1.5285910914762395,0.0442,0.0293,0.03453098591549296,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C115m_B.mzML,neg,Smp,MS,12,1,Surface,B,180821_Smp_MS12C115m,2018-08-21T07:00:00Z,MS12C115m_B,2018-08-30T05:52:57Z,2017-07-02,1899-12-31T06:48:00Z,1899-12-31T07:08:00Z,10,15,NA,No,24.860500000000002,158.5685,15.5,26.0015,35.3865,206.75,0.0922,25.998,23.327550000000002,205.9,2021.2,2333,8.025,4.896,1.962,0.013,0.01,103,-14.77,2.3678032707837833,0.283617948867364,0.023049403336972186,0.001862693085157048,4.691921794723567,4.693784487808724,0.18536238644763867,0.20850978208206267,1.5285910914762395,0.0442,0.0293,0.03453098591549296,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C115m_C.mzML,neg,Smp,MS,12,1,Surface,C,180821_Smp_MS12C115m,2018-08-21T07:00:00Z,MS12C115m_C,2018-08-28T12:38:03Z,2017-07-02,1899-12-31T06:48:00Z,1899-12-31T07:10:00Z,10,15,NA,No,24.860500000000002,158.5685,15.5,26.0015,35.3865,206.75,0.0922,25.998,23.327550000000002,205.9,2021.2,2333,8.025,4.896,1.962,0.013,0.01,103,-14.77,2.3678032707837833,0.283617948867364,0.023049403336972186,0.001862693085157048,4.691921794723567,4.693784487808724,0.18536238644763867,0.20850978208206267,1.5285910914762395,0.0442,0.0293,0.03453098591549296,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C1175m_A.mzML,neg,Smp,MS,12,1,Deep,A,180821_Smp_MS12C1175m,2018-08-21T07:00:00Z,MS12C1175m_A,2018-08-23T00:55:16Z,2017-07-02,1899-12-31T07:34:00Z,1899-12-31T07:52:00Z,10,175,NA,Yes,24.860500000000002,158.5685,175.1,14.624,34.446,204.10000000000002,0.06915,14.597999999999999,25.6326,206.29523809523812,2040.0081005586592,2318.927374301676,7.855301675977654,1.5907777777777778,0.010015873015873047,0,1.1111111111111217e-4,103,-14.77,0.6998581277338851,0.09689690522401215,0.5114175840058972,6.612333268133602,3.4776718634645905,10.090005131598193,0.07613184167658567,0.6157225755939629,6.664767560288543,0.008784799999999975,0.024723199999999945,0.00837272727272727,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C1175m_B.mzML,neg,Smp,MS,12,1,Deep,B,180821_Smp_MS12C1175m,2018-08-21T07:00:00Z,MS12C1175m_B,2018-08-29T18:05:47Z,2017-07-02,1899-12-31T07:34:00Z,1899-12-31T07:53:00Z,10,175,NA,No,24.860500000000002,158.5685,175.1,14.624,34.446,204.10000000000002,0.06915,14.597999999999999,25.6326,206.29523809523812,2040.0081005586592,2318.927374301676,7.855301675977654,1.5907777777777778,0.010015873015873047,0,1.1111111111111217e-4,103,-14.77,0.6998581277338851,0.09689690522401215,0.5114175840058972,6.612333268133602,3.4776718634645905,10.090005131598193,0.07613184167658567,0.6157225755939629,6.664767560288543,0.008784799999999975,0.024723199999999945,0.00837272727272727,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C1175m_C.mzML,neg,Smp,MS,12,1,Deep,C,180821_Smp_MS12C1175m,2018-08-21T07:00:00Z,MS12C1175m_C,2018-08-26T11:47:08Z,2017-07-02,1899-12-31T07:34:00Z,1899-12-31T07:51:00Z,10,175,NA,No,24.860500000000002,158.5685,175.1,14.624,34.446,204.10000000000002,0.06915,14.597999999999999,25.6326,206.29523809523812,2040.0081005586592,2318.927374301676,7.855301675977654,1.5907777777777778,0.010015873015873047,0,1.1111111111111217e-4,103,-14.77,0.6998581277338851,0.09689690522401215,0.5114175840058972,6.612333268133602,3.4776718634645905,10.090005131598193,0.07613184167658567,0.6157225755939629,6.664767560288543,0.008784799999999975,0.024723199999999945,0.00837272727272727,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C1DCM_A.mzML,neg,Smp,MS,12,1,DCM,A,180821_Smp_MS12C1DCM,2018-08-21T07:00:00Z,MS12C1DCM_A,2018-08-23T11:01:22Z,2017-07-02,1899-12-31T06:52:00Z,1899-12-31T07:18:00Z,10,103,NA,Yes,24.86,158.568,103.2,18.011,34.89,227.2,1.0698,17.993,25.1905,219.82857142857142,2042.5297872340427,2293.2340425531916,7.963978723404256,5.117567567567567,1.1751776061776062,0.003613899613899614,0.0482007722007722,103,-14.77,2.8525976991797024,0.4363897118482883,0.17408568233328536,1.0401582153652462,4.148023924221284,5.18818213958653,0.12156264162022098,0.3038274376982549,3.4026998274930134,0.26221612903225794,0.5211354838709675,0.07425876057876057,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C1DCM_B.mzML,neg,Smp,MS,12,1,DCM,B,180821_Smp_MS12C1DCM,2018-08-21T07:00:00Z,MS12C1DCM_B,2018-08-28T22:44:07Z,2017-07-02,1899-12-31T06:52:00Z,1899-12-31T07:15:00Z,10,103,NA,No,24.86,158.568,103.2,18.011,34.89,227.2,1.0698,17.993,25.1905,219.82857142857142,2042.5297872340427,2293.2340425531916,7.963978723404256,5.117567567567567,1.1751776061776062,0.003613899613899614,0.0482007722007722,103,-14.77,2.8525976991797024,0.4363897118482883,0.17408568233328536,1.0401582153652462,4.148023924221284,5.18818213958653,0.12156264162022098,0.3038274376982549,3.4026998274930134,0.26221612903225794,0.5211354838709675,0.07425876057876057,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C1DCM_C.mzML,neg,Smp,MS,12,1,DCM,C,180821_Smp_MS12C1DCM,2018-08-21T07:00:00Z,MS12C1DCM_C,2018-08-28T20:12:35Z,2017-07-02,1899-12-31T06:52:00Z,1899-12-31T07:14:00Z,10,103,NA,No,24.86,158.568,103.2,18.011,34.89,227.2,1.0698,17.993,25.1905,219.82857142857142,2042.5297872340427,2293.2340425531916,7.963978723404256,5.117567567567567,1.1751776061776062,0.003613899613899614,0.0482007722007722,103,-14.77,2.8525976991797024,0.4363897118482883,0.17408568233328536,1.0401582153652462,4.148023924221284,5.18818213958653,0.12156264162022098,0.3038274376982549,3.4026998274930134,0.26221612903225794,0.5211354838709675,0.07425876057876057,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C115m_A.mzML,pos,Smp,MS,12,1,Surface,A,180821_Smp_MS12C115m,2018-08-21T07:00:00Z,MS12C115m_A,2018-08-29T09:40:44Z,2017-07-02,1899-12-31T06:48:00Z,1899-12-31T07:08:00Z,10,15,NA,Yes,24.860500000000002,158.5685,15.5,26.0015,35.3865,206.75,0.0922,25.998,23.327550000000002,205.9,2021.2,2333,8.025,4.896,1.962,0.013,0.01,103,-14.77,2.3678032707837833,0.283617948867364,0.023049403336972186,0.001862693085157048,4.691921794723567,4.693784487808724,0.18536238644763867,0.20850978208206267,1.5285910914762395,0.0442,0.0293,0.03453098591549296,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C115m_B.mzML,pos,Smp,MS,12,1,Surface,B,180821_Smp_MS12C115m,2018-08-21T07:00:00Z,MS12C115m_B,2018-08-30T05:52:57Z,2017-07-02,1899-12-31T06:48:00Z,1899-12-31T07:08:00Z,10,15,NA,No,24.860500000000002,158.5685,15.5,26.0015,35.3865,206.75,0.0922,25.998,23.327550000000002,205.9,2021.2,2333,8.025,4.896,1.962,0.013,0.01,103,-14.77,2.3678032707837833,0.283617948867364,0.023049403336972186,0.001862693085157048,4.691921794723567,4.693784487808724,0.18536238644763867,0.20850978208206267,1.5285910914762395,0.0442,0.0293,0.03453098591549296,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C115m_C.mzML,pos,Smp,MS,12,1,Surface,C,180821_Smp_MS12C115m,2018-08-21T07:00:00Z,MS12C115m_C,2018-08-28T12:38:03Z,2017-07-02,1899-12-31T06:48:00Z,1899-12-31T07:10:00Z,10,15,NA,No,24.860500000000002,158.5685,15.5,26.0015,35.3865,206.75,0.0922,25.998,23.327550000000002,205.9,2021.2,2333,8.025,4.896,1.962,0.013,0.01,103,-14.77,2.3678032707837833,0.283617948867364,0.023049403336972186,0.001862693085157048,4.691921794723567,4.693784487808724,0.18536238644763867,0.20850978208206267,1.5285910914762395,0.0442,0.0293,0.03453098591549296,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C1175m_A.mzML,pos,Smp,MS,12,1,Deep,A,180821_Smp_MS12C1175m,2018-08-21T07:00:00Z,MS12C1175m_A,2018-08-23T00:55:16Z,2017-07-02,1899-12-31T07:34:00Z,1899-12-31T07:52:00Z,10,175,NA,Yes,24.860500000000002,158.5685,175.1,14.624,34.446,204.10000000000002,0.06915,14.597999999999999,25.6326,206.29523809523812,2040.0081005586592,2318.927374301676,7.855301675977654,1.5907777777777778,0.010015873015873047,0,1.1111111111111217e-4,103,-14.77,0.6998581277338851,0.09689690522401215,0.5114175840058972,6.612333268133602,3.4776718634645905,10.090005131598193,0.07613184167658567,0.6157225755939629,6.664767560288543,0.008784799999999975,0.024723199999999945,0.00837272727272727,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C1175m_B.mzML,pos,Smp,MS,12,1,Deep,B,180821_Smp_MS12C1175m,2018-08-21T07:00:00Z,MS12C1175m_B,2018-08-29T18:05:47Z,2017-07-02,1899-12-31T07:34:00Z,1899-12-31T07:53:00Z,10,175,NA,No,24.860500000000002,158.5685,175.1,14.624,34.446,204.10000000000002,0.06915,14.597999999999999,25.6326,206.29523809523812,2040.0081005586592,2318.927374301676,7.855301675977654,1.5907777777777778,0.010015873015873047,0,1.1111111111111217e-4,103,-14.77,0.6998581277338851,0.09689690522401215,0.5114175840058972,6.612333268133602,3.4776718634645905,10.090005131598193,0.07613184167658567,0.6157225755939629,6.664767560288543,0.008784799999999975,0.024723199999999945,0.00837272727272727,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C1175m_C.mzML,pos,Smp,MS,12,1,Deep,C,180821_Smp_MS12C1175m,2018-08-21T07:00:00Z,MS12C1175m_C,2018-08-26T11:47:08Z,2017-07-02,1899-12-31T07:34:00Z,1899-12-31T07:51:00Z,10,175,NA,No,24.860500000000002,158.5685,175.1,14.624,34.446,204.10000000000002,0.06915,14.597999999999999,25.6326,206.29523809523812,2040.0081005586592,2318.927374301676,7.855301675977654,1.5907777777777778,0.010015873015873047,0,1.1111111111111217e-4,103,-14.77,0.6998581277338851,0.09689690522401215,0.5114175840058972,6.612333268133602,3.4776718634645905,10.090005131598193,0.07613184167658567,0.6157225755939629,6.664767560288543,0.008784799999999975,0.024723199999999945,0.00837272727272727,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C1DCM_A.mzML,pos,Smp,MS,12,1,DCM,A,180821_Smp_MS12C1DCM,2018-08-21T07:00:00Z,MS12C1DCM_A,2018-08-23T11:01:22Z,2017-07-02,1899-12-31T06:52:00Z,1899-12-31T07:18:00Z,10,103,NA,Yes,24.86,158.568,103.2,18.011,34.89,227.2,1.0698,17.993,25.1905,219.82857142857142,2042.5297872340427,2293.2340425531916,7.963978723404256,5.117567567567567,1.1751776061776062,0.003613899613899614,0.0482007722007722,103,-14.77,2.8525976991797024,0.4363897118482883,0.17408568233328536,1.0401582153652462,4.148023924221284,5.18818213958653,0.12156264162022098,0.3038274376982549,3.4026998274930134,0.26221612903225794,0.5211354838709675,0.07425876057876057,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C1DCM_B.mzML,pos,Smp,MS,12,1,DCM,B,180821_Smp_MS12C1DCM,2018-08-21T07:00:00Z,MS12C1DCM_B,2018-08-28T22:44:07Z,2017-07-02,1899-12-31T06:52:00Z,1899-12-31T07:15:00Z,10,103,NA,No,24.86,158.568,103.2,18.011,34.89,227.2,1.0698,17.993,25.1905,219.82857142857142,2042.5297872340427,2293.2340425531916,7.963978723404256,5.117567567567567,1.1751776061776062,0.003613899613899614,0.0482007722007722,103,-14.77,2.8525976991797024,0.4363897118482883,0.17408568233328536,1.0401582153652462,4.148023924221284,5.18818213958653,0.12156264162022098,0.3038274376982549,3.4026998274930134,0.26221612903225794,0.5211354838709675,0.07425876057876057,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS12C1DCM_C.mzML,pos,Smp,MS,12,1,DCM,C,180821_Smp_MS12C1DCM,2018-08-21T07:00:00Z,MS12C1DCM_C,2018-08-28T20:12:35Z,2017-07-02,1899-12-31T06:52:00Z,1899-12-31T07:14:00Z,10,103,NA,No,24.86,158.568,103.2,18.011,34.89,227.2,1.0698,17.993,25.1905,219.82857142857142,2042.5297872340427,2293.2340425531916,7.963978723404256,5.117567567567567,1.1751776061776062,0.003613899613899614,0.0482007722007722,103,-14.77,2.8525976991797024,0.4363897118482883,0.17408568233328536,1.0401582153652462,4.148023924221284,5.18818213958653,0.12156264162022098,0.3038274376982549,3.4026998274930134,0.26221612903225794,0.5211354838709675,0.07425876057876057,12,2017-07-01T22:50:07Z,Cyclone,Evening,MT
180821_Smp_MS13C2175m_A.mzML,neg,Smp,MS,13,2,Deep,A,180821_Smp_MS13C2175m,2018-08-21T07:00:00Z,MS13C2175m_A,2018-08-23T11:51:53Z,2017-07-02,1899-12-31T15:13:00Z,1899-12-31T15:35:00Z,10,175,NA,No,24.472,158.719,172.6,17.766,34.812,200,0.1546,17.737,25.1936,NA,2060,2290,7.924,1.8114666666666668,0.017644444444444445,0,9.77777777777778e-4,112,-6.07,0.6493962541462059,0.12235886572083286,0.307775210902537,3.4205467777165715,3.6409524866958365,7.061499264412408,0.0918913441224016,0.4077663446319051,3.9863068184528947,0.0366,0.0986,0.009790955555555547,13,2017-07-02T07:04:16Z,Cyclone,Night,MT
180821_Smp_MS13C2175m_B.mzML,neg,Smp,MS,13,2,Deep,B,180821_Smp_MS13C2175m,2018-08-21T07:00:00Z,MS13C2175m_B,2018-08-24T07:35:45Z,2017-07-02,1899-12-31T15:13:00Z,1899-12-31T15:32:00Z,10,175,NA,No,24.472,158.719,172.6,17.766,34.812,200,0.1546,17.737,25.1936,NA,2060,2290,7.924,1.8114666666666668,0.017644444444444445,0,9.77777777777778e-4,112,-6.07,0.6493962541462059,0.12235886572083286,0.307775210902537,3.4205467777165715,3.6409524866958365,7.061499264412408,0.0918913441224016,0.4077663446319051,3.9863068184528947,0.0366,0.0986,0.009790955555555547,13,2017-07-02T07:04:16Z,Cyclone,Night,MT
180821_Smp_MS13C2175m_C.mzML,neg,Smp,MS,13,2,Deep,C,180821_Smp_MS13C2175m,2018-08-21T07:00:00Z,MS13C2175m_C,2018-08-25T09:41:26Z,2017-07-02,1899-12-31T15:13:00Z,1899-12-31T15:32:00Z,10,175,NA,No,24.472,158.719,172.6,17.766,34.812,200,0.1546,17.737,25.1936,NA,2060,2290,7.924,1.8114666666666668,0.017644444444444445,0,9.77777777777778e-4,112,-6.07,0.6493962541462059,0.12235886572083286,0.307775210902537,3.4205467777165715,3.6409524866958365,7.061499264412408,0.0918913441224016,0.4077663446319051,3.9863068184528947,0.0366,0.0986,0.009790955555555547,13,2017-07-02T07:04:16Z,Cyclone,Night,MT
180821_Smp_MS13C2DCM_A.mzML,neg,Smp,MS,13,2,DCM,A,180821_Smp_MS13C2DCM,2018-08-21T07:00:00Z,MS13C2DCM_A,2018-08-24T20:13:19Z,2017-07-02,1899-12-31T15:13:00Z,1899-12-31T15:40:00Z,10,112,NA,No,24.472,158.719,109.3,20.845,35.078,201.9,0.909,20.824,24.6024,NA,2051.529658385093,2307.5248447204967,7.969759316770187,3.856185714285714,0.8898428571428569,0.001247619047619047,0.027109523809523806,112,-6.07,1.7956016684949205,0.29422709907437267,0.16250051766569518,0.8743742358727136,4.042537980046699,4.916912215919413,0.13797866785539706,0.30894248887288733,3.3562375296507962,0.2776639751552795,0.488138354037267,0.04718586483886482,13,2017-07-02T07:04:16Z,Cyclone,Night,MT
180821_Smp_MS13C2DCM_B.mzML,neg,Smp,MS,13,2,DCM,B,180821_Smp_MS13C2DCM,2018-08-21T07:00:00Z,MS13C2DCM_B,2018-08-25T12:12:58Z,2017-07-02,1899-12-31T15:13:00Z,1899-12-31T15:38:00Z,10,112,NA,No,24.472,158.719,109.3,20.845,35.078,201.9,0.909,20.824,24.6024,NA,2051.529658385093,2307.5248447204967,7.969759316770187,3.856185714285714,0.8898428571428569,0.001247619047619047,0.027109523809523806,112,-6.07,1.7956016684949205,0.29422709907437267,0.16250051766569518,0.8743742358727136,4.042537980046699,4.916912215919413,0.13797866785539706,0.30894248887288733,3.3562375296507962,0.2776639751552795,0.488138354037267,0.04718586483886482,13,2017-07-02T07:04:16Z,Cyclone,Night,MT
180821_Smp_MS13C2DCM_C.mzML,neg,Smp,MS,13,2,DCM,C,180821_Smp_MS13C2DCM,2018-08-21T07:00:00Z,MS13C2DCM_C,2018-08-26T08:25:05Z,2017-07-02,1899-12-31T15:13:00Z,1899-12-31T15:38:00Z,10,112,NA,No,24.472,158.719,109.3,20.845,35.078,201.9,0.909,20.824,24.6024,NA,2051.529658385093,2307.5248447204967,7.969759316770187,3.856185714285714,0.8898428571428569,0.001247619047619047,0.027109523809523806,112,-6.07,1.7956016684949205,0.29422709907437267,0.16250051766569518,0.8743742358727136,4.042537980046699,4.916912215919413,0.13797866785539706,0.30894248887288733,3.3562375296507962,0.2776639751552795,0.488138354037267,0.04718586483886482,13,2017-07-02T07:04:16Z,Cyclone,Night,MT
180821_Smp_MS13C315m_A.mzML,neg,Smp,MS,13,3,Surface,A,180821_Smp_MS13C315m,2018-08-21T07:00:00Z,MS13C315m_A,2018-08-28T15:09:35Z,2017-07-02,1899-12-31T16:03:00Z,1899-12-31T16:29:00Z,10,15,NA,No,24.47125,158.722,15.05,26.63125,35.097249999999995,204.975,0.0641,26.62825,22.911425,NA,1992.4,2317,8.073,4.883168039538715,1.529995057660626,0.00900658978583196,0.008032948929159803,112,-6.025,2.3083303483411615,0.27937428878456055,0.041747642480378565,0.002158108094808541,4.749800318017235,4.7519584261120444,0.19812111087619846,0.24475839868561314,1.2055984461686104,0.1336,0.098,0.05086599297699591,13,2017-07-02T08:32:49Z,Cyclone,Night,MT
180821_Smp_MS13C315m_B.mzML,neg,Smp,MS,13,3,Surface,B,180821_Smp_MS13C315m,2018-08-21T07:00:00Z,MS13C315m_B,2018-08-23T01:45:46Z,2017-07-02,1899-12-31T16:03:00Z,1899-12-31T16:29:00Z,10,15,NA,No,24.47125,158.722,15.05,26.63125,35.097249999999995,204.975,0.0641,26.62825,22.911425,NA,1992.4,2317,8.073,4.883168039538715,1.529995057660626,0.00900658978583196,0.008032948929159803,112,-6.025,2.3083303483411615,0.27937428878456055,0.041747642480378565,0.002158108094808541,4.749800318017235,4.7519584261120444,0.19812111087619846,0.24475839868561314,1.2055984461686104,0.1336,0.098,0.05086599297699591,13,2017-07-02T08:32:49Z,Cyclone,Night,MT
180821_Smp_MS13C315m_C.mzML,neg,Smp,MS,13,3,Surface,C,180821_Smp_MS13C315m,2018-08-21T07:00:00Z,MS13C315m_C,2018-08-28T16:50:34Z,2017-07-02,1899-12-31T16:03:00Z,1899-12-31T16:29:00Z,10,15,NA,No,24.47125,158.722,15.05,26.63125,35.097249999999995,204.975,0.0641,26.62825,22.911425,NA,1992.4,2317,8.073,4.883168039538715,1.529995057660626,0.00900658978583196,0.008032948929159803,112,-6.025,2.3083303483411615,0.27937428878456055,0.041747642480378565,0.002158108094808541,4.749800318017235,4.7519584261120444,0.19812111087619846,0.24475839868561314,1.2055984461686104,0.1336,0.098,0.05086599297699591,13,2017-07-02T08:32:49Z,Cyclone,Night,MT
180821_Smp_MS13C2175m_A.mzML,pos,Smp,MS,13,2,Deep,A,180821_Smp_MS13C2175m,2018-08-21T07:00:00Z,MS13C2175m_A,2018-08-23T11:51:53Z,2017-07-02,1899-12-31T15:13:00Z,1899-12-31T15:35:00Z,10,175,NA,No,24.472,158.719,172.6,17.766,34.812,200,0.1546,17.737,25.1936,NA,2060,2290,7.924,1.8114666666666668,0.017644444444444445,0,9.77777777777778e-4,112,-6.07,0.6493962541462059,0.12235886572083286,0.307775210902537,3.4205467777165715,3.6409524866958365,7.061499264412408,0.0918913441224016,0.4077663446319051,3.9863068184528947,0.0366,0.0986,0.009790955555555547,13,2017-07-02T07:04:16Z,Cyclone,Night,MT
180821_Smp_MS13C2175m_B.mzML,pos,Smp,MS,13,2,Deep,B,180821_Smp_MS13C2175m,2018-08-21T07:00:00Z,MS13C2175m_B,2018-08-24T07:35:45Z,2017-07-02,1899-12-31T15:13:00Z,1899-12-31T15:32:00Z,10,175,NA,No,24.472,158.719,172.6,17.766,34.812,200,0.1546,17.737,25.1936,NA,2060,2290,7.924,1.8114666666666668,0.017644444444444445,0,9.77777777777778e-4,112,-6.07,0.6493962541462059,0.12235886572083286,0.307775210902537,3.4205467777165715,3.6409524866958365,7.061499264412408,0.0918913441224016,0.4077663446319051,3.9863068184528947,0.0366,0.0986,0.009790955555555547,13,2017-07-02T07:04:16Z,Cyclone,Night,MT
180821_Smp_MS13C2175m_C.mzML,pos,Smp,MS,13,2,Deep,C,180821_Smp_MS13C2175m,2018-08-21T07:00:00Z,MS13C2175m_C,2018-08-25T09:41:26Z,2017-07-02,1899-12-31T15:13:00Z,1899-12-31T15:32:00Z,10,175,NA,No,24.472,158.719,172.6,17.766,34.812,200,0.1546,17.737,25.1936,NA,2060,2290,7.924,1.8114666666666668,0.017644444444444445,0,9.77777777777778e-4,112,-6.07,0.6493962541462059,0.12235886572083286,0.307775210902537,3.4205467777165715,3.6409524866958365,7.061499264412408,0.0918913441224016,0.4077663446319051,3.9863068184528947,0.0366,0.0986,0.009790955555555547,13,2017-07-02T07:04:16Z,Cyclone,Night,MT
180821_Smp_MS13C2DCM_A.mzML,pos,Smp,MS,13,2,DCM,A,180821_Smp_MS13C2DCM,2018-08-21T07:00:00Z,MS13C2DCM_A,2018-08-24T20:13:19Z,2017-07-02,1899-12-31T15:13:00Z,1899-12-31T15:40:00Z,10,112,NA,No,24.472,158.719,109.3,20.845,35.078,201.9,0.909,20.824,24.6024,NA,2051.529658385093,2307.5248447204967,7.969759316770187,3.856185714285714,0.8898428571428569,0.001247619047619047,0.027109523809523806,112,-6.07,1.7956016684949205,0.29422709907437267,0.16250051766569518,0.8743742358727136,4.042537980046699,4.916912215919413,0.13797866785539706,0.30894248887288733,3.3562375296507962,0.2776639751552795,0.488138354037267,0.04718586483886482,13,2017-07-02T07:04:16Z,Cyclone,Night,MT
180821_Smp_MS13C2DCM_B.mzML,pos,Smp,MS,13,2,DCM,B,180821_Smp_MS13C2DCM,2018-08-21T07:00:00Z,MS13C2DCM_B,2018-08-25T12:12:58Z,2017-07-02,1899-12-31T15:13:00Z,1899-12-31T15:38:00Z,10,112,NA,No,24.472,158.719,109.3,20.845,35.078,201.9,0.909,20.824,24.6024,NA,2051.529658385093,2307.5248447204967,7.969759316770187,3.856185714285714,0.8898428571428569,0.001247619047619047,0.027109523809523806,112,-6.07,1.7956016684949205,0.29422709907437267,0.16250051766569518,0.8743742358727136,4.042537980046699,4.916912215919413,0.13797866785539706,0.30894248887288733,3.3562375296507962,0.2776639751552795,0.488138354037267,0.04718586483886482,13,2017-07-02T07:04:16Z,Cyclone,Night,MT
